molec_id,nu,sw,a,gamma_air,n_air,gamma_self,nu-err,sw-err,gamma_air-err,n_air-err,gamma_self-err,nu-ref,sw-ref,gamma_air-ref,n_air-ref,gamma_self-ref
4,2349.55768,2.274e-24,0.0002903,0.075,0.73,0.095,4,6,5,4,5,206,206,1315,1315,1315
4,2349.64931,5.403e-24,0.1176,0.0681,0.77,0.08,4,6,5,4,5,206,206,1315,1315,1315
4,2349.78906,1.411e-24,0.08376,0.0778,0.73,0.1,4,6,5,4,5,206,206,1315,1315,1315
4,2349.92287,2.222e-22,0.0547,0.0713,0.8,0.087,4,6,5,4,5,206,206,1315,1315,1315
4,2350.41716,2.826e-24,0.1175,0.0673,0.76,0.078,4,6,5,4,5,206,206,1315,1315,1315
4,2350.47835,2.605e-24,0.0003465,0.0745,0.73,0.095,4,6,5,4,5,206,206,1315,1315,1315
4,2350.63436,4.637e-24,0.1182,0.0679,0.77,0.079,4,6,5,4,5,206,206,1315,1315,1315
4,2350.67095,1.411e-24,0.08433,0.0771,0.73,0.099,4,6,5,4,5,206,206,1315,1315,1315
4,2350.8357,2.024e-22,0.05483,0.071,0.8,0.087,4,6,5,4,5,206,206,1315,1315,1315
4,2351.28619,2.379e-24,0.1179,0.0672,0.75,0.077,4,6,5,4,5,206,206,1315,1315,1315
4,2351.4033,2.947e-24,0.0004108,0.0741,0.73,0.094,4,6,5,4,5,206,206,1315,1315,1315
4,2351.55511,1.399e-24,0.0848,0.0765,0.73,0.098,4,6,5,4,5,206,206,1315,1315,1315
4,2351.62075,3.935e-24,0.118,0.0677,0.76,0.079,4,6,5,4,5,206,206,1315,1315,1315
4,2351.74931,1.831e-22,0.05485,0.0707,0.81,0.086,4,6,5,4,5,206,206,1315,1315,1315
4,2352.15444,1.992e-24,0.1182,0.067,0.75,0.077,4,6,5,4,5,206,206,1315,1315,1315
4,2352.33258,3.286e-24,0.0004828,0.0737,0.74,0.093,4,6,5,4,5,206,206,1315,1315,1315
4,2352.44144,1.379e-24,0.08537,0.076,0.73,0.097,4,6,5,4,5,206,206,1315,1315,1315
4,2352.60836,3.334e-24,0.1181,0.0675,0.76,0.078,4,6,5,4,5,206,206,1315,1315,1315
4,2352.66356,1.649e-22,0.05491,0.0704,0.81,0.085,4,6,5,4,5,206,206,1315,1315,1315
4,2353.02219,1.657e-24,0.1182,0.0668,0.75,0.076,4,6,5,4,5,206,206,1315,1315,1315
4,2353.26626,3.621e-24,0.0005641,0.0733,0.74,0.092,4,6,5,4,5,206,206,1315,1315,1315
4,2353.32985,1.347e-24,0.08574,0.0755,0.73,0.096,4,6,5,4,5,206,206,1315,1315,1315
4,2353.57836,1.48e-22,0.05504,0.0701,0.81,0.085,4,6,5,4,5,206,206,1315,1315,1315
4,2353.59705,2.814e-24,0.1184,0.0673,0.76,0.078,4,6,5,4,5,206,206,1315,1315,1315
4,2353.88934,1.375e-24,0.1185,0.0667,0.75,0.076,4,6,5,4,5,206,206,1315,1315,1315
4,2354.20441,3.935e-24,0.0006536,0.0729,0.75,0.091,4,6,5,4,5,206,206,1315,1315,1315
4,2354.22026,1.31e-24,0.08629,0.075,0.73,0.095,4,6,5,4,5,206,206,1315,1315,1315
4,2354.49359,1.318e-22,0.05501,0.0699,0.81,0.084,4,6,5,4,5,206,206,1315,1315,1315
4,2354.58668,2.363e-24,0.1185,0.0672,0.75,0.077,4,6,5,4,5,206,206,1315,1315,1315
4,2354.75594,1.137e-24,0.1189,0.0665,0.74,0.075,4,6,5,4,5,206,206,1315,1315,1315
4,2355.11257,1.266e-24,0.08683,0.0745,0.73,0.095,4,6,5,4,5,206,206,1315,1315,1315
4,2355.14709,4.234e-24,0.000754,0.0726,0.75,0.091,4,6,5,4,5,206,206,1315,1315,1315
4,2355.40913,1.173e-22,0.05522,0.0696,0.8,0.084,4,6,5,4,5,206,206,1315,1315,1315
4,2355.57713,1.976e-24,0.1187,0.067,0.75,0.077,4,6,5,4,5,206,206,1315,1315,1315
4,2355.62181,9.354e-25,0.1192,0.0663,0.74,0.075,4,6,5,4,5,206,206,1315,1315,1315
4,2356.00668,1.218e-24,0.08752,0.0741,0.73,0.094,4,6,5,4,5,206,206,1315,1315,1315
4,2356.09435,4.516e-24,0.0008668,0.0722,0.76,0.09,4,6,5,4,5,206,206,1315,1315,1315
